,graph_object,num_tasks,num_machines,weights,order,features,psize,GD_cost,LR_cost,RLP_cost,ETF-H_cost,weak_strongman_cost
92,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 5}, {'source': 0, 'target': 6}, {'source': 0, 'target': 4}, {'source': 0, 'target': 3}, {'source': 0, 'target': 1}, {'source': 0, 'target': 8}, {'source': 1, 'target': 7}, {'source': 1, 'target': 4}, {'source': 2, 'target': 7}, {'source': 2, 'target': 3}, {'source': 3, 'target': 7}, {'source': 3, 'target': 4}, {'source': 3, 'target': 8}, {'source': 4, 'target': 6}, {'source': 4, 'target': 8}, {'source': 5, 'target': 7}, {'source': 7, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 3, 4, 7, 8], [2, 1, 5, 6]]","[{'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.6666666666666665}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.833333333333333}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.75}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.1041666666666665}]","[4.499998542399999, 3.5000048889, 4.499998542399999, 3.5000048889, 2.5000036996, 2.5000036996, 1.0, 1.9999899240999999, 1.0]",29.32718828133381,29.42342965757223,29.12158,29.121578592869405,29.679367791164907
93,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 1}, {'source': 0, 'target': 2}, {'source': 0, 'target': 5}, {'source': 0, 'target': 8}, {'source': 1, 'target': 7}, {'source': 1, 'target': 8}, {'source': 1, 'target': 2}, {'source': 2, 'target': 8}, {'source': 2, 'target': 7}, {'source': 3, 'target': 7}, {'source': 4, 'target': 8}, {'source': 5, 'target': 8}, {'source': 5, 'target': 7}, {'source': 6, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 2, 4, 7], [5, 3, 6, 8]]","[{'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.875}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.583333333333333}]","[9.0, 4.0, 2.9999972025000003, 2.9999972025000003, 2.0000182084, 4.0, 1.9999899240999999, 1.0, 1.0]",29.803154522842355,30.062584456855987,30.58506,29.918390813101222,30.821666011848194
94,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 3}, {'source': 0, 'target': 6}, {'source': 1, 'target': 3}, {'source': 1, 'target': 2}, {'source': 1, 'target': 7}, {'source': 1, 'target': 6}, {'source': 2, 'target': 4}, {'source': 2, 'target': 8}, {'source': 3, 'target': 7}, {'source': 3, 'target': 6}, {'source': 3, 'target': 5}, {'source': 4, 'target': 6}, {'source': 5, 'target': 7}, {'source': 5, 'target': 6}, {'source': 6, 'target': 7}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 3, 5, 6, 7], [0, 2, 4, 8]]","[{'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.25}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}]","[4.499998542399999, 4.499998542399999, 3.5000048889, 3.5000048889, 2.5000036996, 2.5000036996, 1.9999899240999999, 1.0, 1.0]",29.47482583361187,29.51178405566945,29.12158,29.121578592869405,29.764658710764053
95,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 1, 'target': 3}, {'source': 1, 'target': 5}, {'source': 1, 'target': 8}, {'source': 2, 'target': 6}, {'source': 3, 'target': 8}, {'source': 3, 'target': 4}, {'source': 4, 'target': 6}, {'source': 4, 'target': 7}, {'source': 4, 'target': 8}, {'source': 5, 'target': 6}, {'source': 6, 'target': 7}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 3, 4, 6, 7], [2, 5, 0, 8]]","[{'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 4.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}]","[1.9999899240999999, 5.000009044899999, 4.0, 4.0, 2.9999972025000003, 2.9999972025000003, 1.9999899240999999, 1.0, 1.0]",29.10931497380933,29.11032145392079,29.05719,29.121578592869405,29.394476659821677
96,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 4}, {'source': 0, 'target': 2}, {'source': 1, 'target': 4}, {'source': 2, 'target': 7}, {'source': 3, 'target': 7}, {'source': 3, 'target': 4}, {'source': 4, 'target': 5}, {'source': 5, 'target': 7}, {'source': 6, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 2, 5, 7], [3, 6, 4, 8]]","[{'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}]","[4.5000409689, 3.5000423056, 2.4999404544000003, 4.499956116099999, 2.5000353225, 1.9999899240999999, 3.4999674724, 1.0, 1.0]",29.351561406440965,29.37212364979191,29.12158,29.1215785928694,29.128625725562454
97,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 7}, {'source': 0, 'target': 6}, {'source': 0, 'target': 3}, {'source': 1, 'target': 3}, {'source': 2, 'target': 5}, {'source': 2, 'target': 6}, {'source': 3, 'target': 6}, {'source': 3, 'target': 5}, {'source': 4, 'target': 5}, {'source': 5, 'target': 6}, {'source': 6, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 3, 5, 6, 8], [2, 4, 7]]","[{'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.333333333333333}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.583333333333333}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.583333333333333}]","[6.0000012600999995, 5.000009044899999, 2.9999972025000003, 4.0, 1.9999899240999999, 2.9999972025000003, 1.9999899240999999, 1.0, 1.0]",30.116021523146514,30.248651964645713,29.95617,29.956172920333827,30.269216989449962
98,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 6}, {'source': 0, 'target': 7}, {'source': 0, 'target': 2}, {'source': 0, 'target': 4}, {'source': 0, 'target': 8}, {'source': 0, 'target': 1}, {'source': 1, 'target': 7}, {'source': 1, 'target': 4}, {'source': 2, 'target': 3}, {'source': 2, 'target': 7}, {'source': 3, 'target': 8}, {'source': 3, 'target': 6}, {'source': 4, 'target': 6}, {'source': 5, 'target': 6}, {'source': 6, 'target': 7}, {'source': 7, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 3, 4, 6, 7, 8], [1, 5]]","[{'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.875}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.96875}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.322916666666667}]","[9.0, 2.5295948209000003, 5.470406432100001, 4.470433635599999, 3.4704336681, 1.5295752976, 2.9999972025000003, 1.9999899240999999, 1.0]",32.82582606017288,33.09089889199555,32.57925,32.213672657530914,33.35278109896885
99,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 1, 'target': 3}, {'source': 2, 'target': 4}, {'source': 3, 'target': 4}, {'source': 3, 'target': 5}, {'source': 4, 'target': 6}, {'source': 5, 'target': 8}, {'source': 6, 'target': 8}, {'source': 7, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 3, 5, 6, 8], [2, 7, 4, 0]]","[{'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.5}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.5}]","[1.0, 4.5003803881, 4.499616712900001, 3.5003790648999997, 2.5003831876000002, 2.4996242404, 1.9999899240999999, 3.4996307329, 1.0]",29.46686937474643,29.466895440073422,29.12158,29.121578592869405,29.17214332516499
100,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 4}, {'source': 0, 'target': 2}, {'source': 0, 'target': 8}, {'source': 1, 'target': 6}, {'source': 2, 'target': 8}, {'source': 2, 'target': 4}, {'source': 3, 'target': 8}, {'source': 4, 'target': 6}, {'source': 5, 'target': 7}, {'source': 6, 'target': 7}, {'source': 7, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 5, 6, 7, 8], [1, 3, 4]]","[{'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.75}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.875}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.71875}]","[4.5002531044, 4.4997439876, 3.5002293920999996, 3.4997803929, 2.5002250641, 2.4997507235999996, 2.9999972025000003, 1.9999899240999999, 1.0]",31.013300436658298,31.02804133331597,30.58568,30.585680208007155,30.17171586995765
101,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 5}, {'source': 0, 'target': 1}, {'source': 0, 'target': 3}, {'source': 0, 'target': 8}, {'source': 1, 'target': 7}, {'source': 2, 'target': 4}, {'source': 3, 'target': 4}, {'source': 3, 'target': 6}, {'source': 4, 'target': 5}, {'source': 4, 'target': 8}, {'source': 5, 'target': 7}, {'source': 5, 'target': 6}, {'source': 6, 'target': 7}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 3, 4, 5, 6, 7], [2, 1, 8]]","[{'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.75}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.375}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.708333333333333}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.75}]","[6.166431232899999, 1.8335597281, 2.8335662223999996, 5.1664380804, 4.1664157924000005, 2.9999972025000003, 1.9999899240999999, 1.0, 1.0]",30.132879511328618,30.390741929449796,29.96214,30.29346366872463,30.354251706619536
102,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 8}, {'source': 0, 'target': 2}, {'source': 0, 'target': 1}, {'source': 0, 'target': 3}, {'source': 1, 'target': 7}, {'source': 1, 'target': 4}, {'source': 3, 'target': 7}, {'source': 4, 'target': 7}, {'source': 4, 'target': 5}, {'source': 6, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 4, 5, 7], [6, 3, 2, 8]]","[{'constant': 1, 'num_descendants': 8.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 4.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.333333333333333}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}]","[5.000009044899999, 4.0, 1.9999899240999999, 2.9999972025000003, 2.9999972025000003, 1.9999899240999999, 4.0, 1.0, 1.0]",29.41015739001456,29.5124320794066,29.05719,29.070338854006458,29.838470285902336
103,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 5}, {'source': 0, 'target': 3}, {'source': 0, 'target': 6}, {'source': 0, 'target': 4}, {'source': 1, 'target': 6}, {'source': 1, 'target': 8}, {'source': 2, 'target': 4}, {'source': 2, 'target': 3}, {'source': 3, 'target': 7}, {'source': 5, 'target': 8}, {'source': 6, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 2, 6, 4, 7], [1, 5, 3, 8]]","[{'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.6666666666666665}]","[5.000009044899999, 4.0, 4.0, 1.9999899240999999, 1.9999899240999999, 2.9999972025000003, 2.9999972025000003, 1.0, 1.0]",29.21369592682644,29.21623637878085,29.05719,29.1215785928694,29.476520497049776
104,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 8}, {'source': 0, 'target': 4}, {'source': 0, 'target': 1}, {'source': 1, 'target': 7}, {'source': 2, 'target': 8}, {'source': 2, 'target': 4}, {'source': 4, 'target': 7}, {'source': 4, 'target': 8}, {'source': 4, 'target': 5}, {'source': 4, 'target': 6}, {'source': 5, 'target': 7}, {'source': 6, 'target': 7}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 4, 5, 3, 7], [2, 1, 6, 8]]","[{'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.333333333333333}]","[4.499998542399999, 2.9999972025000003, 4.499998542399999, 1.9999899240999999, 4.0, 2.9999972025000003, 1.9999899240999999, 1.0, 1.0]",29.313352303760386,29.3194829908008,29.07034,29.08955201241659,29.663609146679192
105,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 4}, {'source': 0, 'target': 6}, {'source': 0, 'target': 7}, {'source': 0, 'target': 5}, {'source': 1, 'target': 2}, {'source': 1, 'target': 5}, {'source': 2, 'target': 5}, {'source': 4, 'target': 5}, {'source': 4, 'target': 6}, {'source': 5, 'target': 8}, {'source': 5, 'target': 6}, {'source': 6, 'target': 7}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 4, 5, 6, 7], [1, 2, 3, 8]]","[{'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.833333333333333}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 2.9166666666666665}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.5}]","[4.499998542399999, 4.499998542399999, 3.5000048889, 1.9999899240999999, 3.5000048889, 2.9999972025000003, 1.9999899240999999, 1.0, 1.0]",29.11175460028749,29.170207773223943,29.08955,29.121578592869405,29.5042723479866
106,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 1}, {'source': 0, 'target': 7}, {'source': 0, 'target': 6}, {'source': 1, 'target': 4}, {'source': 1, 'target': 5}, {'source': 2, 'target': 8}, {'source': 2, 'target': 6}, {'source': 4, 'target': 5}, {'source': 5, 'target': 7}, {'source': 5, 'target': 6}, {'source': 6, 'target': 7}, {'source': 7, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 4, 5, 6, 7, 8], [2, 3]]","[{'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 3.5}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 2.833333333333333}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.4444444444444446}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.2222222222222223}]","[6.999993062500001, 6.0000012600999995, 1.9999899240999999, 1.0, 5.000009044899999, 4.0, 2.9999972025000003, 1.9999899240999999, 1.0]",31.930009215983162,32.24082938246902,31.78357,31.78357392732525,31.955146802579062
107,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 3}, {'source': 1, 'target': 5}, {'source': 1, 'target': 2}, {'source': 2, 'target': 5}, {'source': 2, 'target': 6}, {'source': 2, 'target': 8}, {'source': 3, 'target': 6}, {'source': 3, 'target': 7}, {'source': 3, 'target': 4}, {'source': 4, 'target': 6}, {'source': 5, 'target': 6}, {'source': 6, 'target': 7}, {'source': 7, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[1, 2, 5, 6, 7, 8], [0, 3, 4]]","[{'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 2.5}, {'constant': 1, 'num_descendants': 3.0, 'trophic_levels': 3.375}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 3.6875}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 3.84375}]","[4.499998542399999, 4.499998542399999, 3.5000048889, 3.5000048889, 2.5000036996, 2.5000036996, 2.9999972025000003, 1.9999899240999999, 1.0]",30.66672496067318,30.74820445746247,30.58568,30.585680208007155,30.968373963124357
108,"{'directed': True, 'multigraph': False, 'graph': {}, 'nodes': [{'id': 0}, {'id': 1}, {'id': 2}, {'id': 3}, {'id': 4}, {'id': 5}, {'id': 6}, {'id': 7}, {'id': 8}], 'links': [{'source': 0, 'target': 2}, {'source': 0, 'target': 1}, {'source': 1, 'target': 3}, {'source': 1, 'target': 7}, {'source': 2, 'target': 6}, {'source': 3, 'target': 5}, {'source': 3, 'target': 7}, {'source': 3, 'target': 4}, {'source': 4, 'target': 5}, {'source': 4, 'target': 8}, {'source': 5, 'target': 6}, {'source': 5, 'target': 7}, {'source': 7, 'target': 8}]}",9,2,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[[0, 1, 3, 4, 5, 7, 8], [2, 6]]","[{'constant': 1, 'num_descendants': 9.0, 'trophic_levels': 1.0}, {'constant': 1, 'num_descendants': 7.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 2.0}, {'constant': 1, 'num_descendants': 6.0, 'trophic_levels': 3.0}, {'constant': 1, 'num_descendants': 5.0, 'trophic_levels': 4.0}, {'constant': 1, 'num_descendants': 4.0, 'trophic_levels': 4.5}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 4.25}, {'constant': 1, 'num_descendants': 2.0, 'trophic_levels': 4.166666666666666}, {'constant': 1, 'num_descendants': 1.0, 'trophic_levels': 5.083333333333333}]","[9.0, 6.999993062500001, 1.0, 6.0000012600999995, 5.000009044899999, 4.0, 1.0, 1.9999899240999999, 1.0]",33.60081707506275,34.12315234241214,33.49104,33.4910451874413,33.61236553100095
